fecha,Price,Open,High,Low,Vol.,DAY,N10D,GPRD,GPRD_ACT,GPRD_THREAT,GPRD_MA30,GPRD_MA7,event,GPRC_CHN,GPRC_EGY,GPRC_ISR,GPRC_RUS,GPRC_SAU,GPRC_USA,GPRC_VEN,barcos_panamá,barcos_suez,precio_objetivo,fecha_objetivo,Price_lag1,Price_lag2,Pendiente,Alto-Bajo,Bajo-Alto,Price_lag3,media_col1,desv_col1,skew_col1,kurt_col1,GPRD_Delta,mes,Price_Media_Mes,Price_Media_Mes_Pasado,prediccion
2015-05-21,60.72,58.81,60.94,58.69,329.77,20150521.0,875.0,56.786873,37.741386,62.960087,74.659515,88.445938,nan,0.29501,0.200949,0.196674,0.453205,0.500235,1.667451,0.017102,1057,1111,60.14,2015-06-09,58.98,0.6599999999999966,-1.7199999999999989,0.9399999999999977,-0.9399999999999977,1.740000000000002,46.144734848484845,7.315731659979924,-0.2579847144424985,0.13022099679637522,-14.677147000000005,2015-05,59.41863636363637,59.41863636363637,59.605247
2015-05-22,59.72,60.66,60.8,59.35,230.31,20150522.0,786.0,84.289253,92.432785,70.089149,74.949532,86.882072,nan,0.29501,0.200949,0.196674,0.453205,0.500235,1.667451,0.017102,1057,1111,61.43,2015-06-10,60.72,1.9099999999999966,-1.740000000000002,2.25,-2.25,-1.0,46.144734848484845,7.315731659979924,-0.2579847144424985,0.13022099679637522,27.502380000000002,2015-05,59.41863636363637,59.41863636363637,60.248108
2015-05-24,59.92,60.01,60.01,59.78,,20150524.0,472.0,63.163364,111.944786,35.014877,72.498711,85.293015,nan,0.29501,0.200949,0.196674,0.453205,0.500235,1.667451,0.017102,1057,1111,60.77,2015-06-11,59.72,-0.9399999999999977,1.0,1.4499999999999957,-1.4499999999999957,0.20000000000000284,46.144734848484845,7.315731659979924,-0.2579847144424985,0.13022099679637522,-21.125889,2015-05,59.41863636363637,59.41863636363637,59.780453
2015-05-25,59.85,59.93,60.24,59.11,,20150525.0,535.0,86.684013,111.107819,61.78326,74.006371,81.659637,nan,0.29501,0.200949,0.196674,0.453205,0.500235,1.667451,0.017102,1057,1111,59.96,2015-06-12,59.92,-0.0899999999999963,-0.20000000000000284,0.22999999999999687,-0.22999999999999687,-0.07000000000000028,46.144734848484845,7.315731659979924,-0.2579847144424985,0.13022099679637522,23.52064899999999,2015-05,59.41863636363637,59.41863636363637,59.53082
2015-05-26,58.03,60.05,60.25,57.71,330.13,20150526.0,620.0,37.39996,42.61124,35.541985,73.943726,68.654549,nan,0.29501,0.200949,0.196674,0.453205,0.500235,1.667451,0.017102,1057,1111,59.52,2015-06-15,59.85,-0.0799999999999983,0.07000000000000028,1.1300000000000026,-1.1300000000000026,-1.8200000000000003,46.144734848484845,7.315731659979924,-0.2579847144424985,0.13022099679637522,-49.28405299999999,2015-05,59.41863636363637,59.41863636363637,59.516434
2015-05-27,57.51,58.32,58.95,57.36,314.92,20150527.0,716.0,83.27684,92.24501,76.941444,74.184891,70.342094,nan,0.29501,0.200949,0.196674,0.453205,0.500235,1.667451,0.017102,1057,1111,59.97,2015-06-16,58.03,-2.019999999999996,1.8200000000000003,2.539999999999999,-2.539999999999999,-0.5200000000000031,46.144734848484845,7.315731659979924,-0.2579847144424985,0.13022099679637522,45.87688000000001,2015-05,59.41863636363637,59.41863636363637,59.606895
2015-05-28,57.68,57.63,58.07,56.51,340.68,20150528.0,889.0,55.89259,37.147034,74.362305,74.514381,70.21434,nan,0.29501,0.200949,0.196674,0.453205,0.500235,1.667451,0.017102,1057,1111,59.92,2015-06-17,57.51,-0.8100000000000023,0.5200000000000031,1.5900000000000034,-1.5900000000000034,0.1700000000000017,46.144734848484845,7.315731659979924,-0.2579847144424985,0.13022099679637522,-27.38425000000001,2015-05,59.41863636363637,59.41863636363637,59.32651
2015-05-29,60.3,57.97,60.7,57.72,452.22,20150529.0,836.0,55.473621,71.103691,32.948612,73.560204,66.097816,nan,0.29501,0.200949,0.196674,0.453205,0.500235,1.667451,0.017102,1057,1111,60.45,2015-06-18,57.68,0.04999999999999716,-0.1700000000000017,1.5600000000000023,-1.5600000000000023,2.6199999999999974,46.144734848484845,7.315731659979924,-0.2579847144424985,0.13022099679637522,-0.41896899999999704,2015-05,59.41863636363637,59.41863636363637,59.7422
2015-06-01,60.2,60.29,60.64,59.33,292.19,20150601.0,686.0,106.233948,154.046478,88.336853,76.508461,70.133072,nan,0.320457,0.103932,0.311796,0.705872,0.311796,1.909752,0.021653,1011,1043,59.61,2015-06-19,60.3,2.3299999999999983,-2.6199999999999974,2.980000000000004,-2.980000000000004,-0.09999999999999432,46.144734848484845,7.315731659979924,-0.2579847144424985,0.13022099679637522,50.760327,2015-06,59.82863636363636,59.41863636363637,57.152687
2015-06-02,61.26,60.18,61.58,60.09,344.51,20150602.0,659.0,65.346558,60.134228,66.877182,77.225563,74.125443,nan,0.320457,0.103932,0.311796,0.705872,0.311796,1.909752,0.021653,1011,1043,59.68,2015-06-22,60.2,-0.0899999999999963,0.09999999999999432,1.3100000000000023,-1.3100000000000023,1.0599999999999952,46.144734848484845,7.315731659979924,-0.2579847144424985,0.13022099679637522,-40.887389999999996,2015-06,59.82863636363636,59.82863636363636,57.173885
2015-06-03,59.64,61.02,61.43,59.34,371.3,20150603.0,744.0,129.118896,142.037476,118.473282,79.176331,80.674301,nan,0.320457,0.103932,0.311796,0.705872,0.311796,1.909752,0.021653,1011,1043,61.01,2015-06-23,61.26,1.0799999999999983,-1.0599999999999952,1.4899999999999949,-1.4899999999999949,-1.6199999999999974,46.144734848484845,7.315731659979924,-0.2579847144424985,0.13022099679637522,63.772338000000005,2015-06,59.82863636363636,59.82863636363636,57.39036
2015-06-04,58.0,59.57,59.94,57.83,363.35,20150604.0,945.0,84.128708,97.848038,58.296375,80.488472,84.708038,nan,0.320457,0.103932,0.311796,0.705872,0.311796,1.909752,0.021653,1011,1043,60.27,2015-06-24,59.64,-1.3800000000000026,1.6199999999999974,2.0899999999999963,-2.0899999999999963,-1.6400000000000006,46.144734848484845,7.315731659979924,-0.2579847144424985,0.13022099679637522,-44.990188,2015-06,59.82863636363636,59.82863636363636,56.89848
2015-06-05,59.13,57.99,59.23,56.83,461.02,20150605.0,901.0,62.501278,65.974121,61.143257,79.248711,85.71199,nan,0.320457,0.103932,0.311796,0.705872,0.311796,1.909752,0.021653,1011,1043,59.7,2015-06-25,58.0,-1.5700000000000003,1.6400000000000006,2.1099999999999994,-2.1099999999999994,1.1300000000000026,46.144734848484845,7.315731659979924,-0.2579847144424985,0.13022099679637522,-21.627430000000004,2015-06,59.82863636363636,59.82863636363636,57.136833
2015-06-08,58.14,58.96,59.13,57.86,339.85,20150608.0,648.0,81.791794,40.770016,110.52021,79.880974,78.024902,nan,0.320457,0.103932,0.311796,0.705872,0.311796,1.909752,0.021653,1011,1043,59.63,2015-06-26,59.13,1.1400000000000006,-1.1300000000000026,2.3999999999999986,-2.3999999999999986,-0.990000000000002,46.144734848484845,7.315731659979924,-0.2579847144424985,0.13022099679637522,19.290515999999997,2015-06,59.82863636363636,59.82863636363636,57.290306
2015-06-09,60.14,58.31,60.68,58.23,405.49,20150609.0,694.0,95.463043,76.135361,103.194672,81.310394,82.327263,nan,0.320457,0.103932,0.311796,0.705872,0.311796,1.909752,0.021653,1011,1043,58.33,2015-06-29,58.14,-0.8200000000000003,0.990000000000002,1.2700000000000031,-1.2700000000000031,2.0,46.144734848484845,7.315731659979924,-0.2579847144424985,0.13022099679637522,13.671249000000003,2015-06,59.82863636363636,59.82863636363636,56.853394
2015-06-10,61.43,60.58,61.82,60.45,459.77,20150610.0,750.0,48.584324,26.418972,58.762749,78.974052,70.822319,nan,0.320457,0.103932,0.311796,0.705872,0.311796,1.909752,0.021653,1011,1043,59.47,2015-06-30,60.14,1.8299999999999983,-2.0,2.450000000000003,-2.450000000000003,1.2899999999999991,46.144734848484845,7.315731659979924,-0.2579847144424985,0.13022099679637522,-46.878719,2015-06,59.82863636363636,59.82863636363636,57.74612
2015-06-11,60.77,61.14,61.53,60.21,352.42,20150611.0,904.0,54.965172,21.918394,79.222458,78.734016,66.656105,nan,0.320457,0.103932,0.311796,0.705872,0.311796,1.909752,0.021653,1011,1043,56.96,2015-07-01,61.43,0.8500000000000014,-1.2899999999999991,1.3699999999999974,-1.3699999999999974,-0.6599999999999966,46.144734848484845,7.315731659979924,-0.2579847144424985,0.13022099679637522,6.380848,2015-06,59.82863636363636,59.82863636363636,57.189884
2015-06-12,59.96,60.55,60.63,59.73,246.9,20150612.0,875.0,41.643711,45.289661,37.776051,76.309334,63.676449,nan,0.320457,0.103932,0.311796,0.705872,0.311796,1.909752,0.021653,1011,1043,56.93,2015-07-02,60.77,-0.36999999999999744,0.6599999999999966,1.3200000000000003,-1.3200000000000003,-0.8100000000000023,46.144734848484845,7.315731659979924,-0.2579847144424985,0.13022099679637522,-13.321461,2015-06,59.82863636363636,59.82863636363636,55.550488
2015-06-15,59.52,59.9,59.98,58.73,275.19,20150615.0,629.0,63.196838,84.00309,43.791794,74.080841,60.670982,nan,0.320457,0.103932,0.311796,0.705872,0.311796,1.909752,0.021653,1011,1043,55.52,2015-07-03,59.96,-0.5899999999999963,0.8100000000000023,0.9000000000000057,-0.9000000000000057,-0.4399999999999977,46.144734848484845,7.315731659979924,-0.2579847144424985,0.13022099679637522,21.553126999999996,2015-06,59.82863636363636,59.82863636363636,54.88086
2015-06-16,59.97,59.6,60.37,59.42,233.94,20150616.0,725.0,114.226471,100.209885,113.979469,75.325478,63.351475,nan,0.320457,0.103932,0.311796,0.705872,0.311796,1.909752,0.021653,1011,1043,52.53,2015-07-06,59.52,-0.37999999999999545,0.4399999999999977,1.25,-1.25,0.44999999999999574,46.144734848484845,7.315731659979924,-0.2579847144424985,0.13022099679637522,51.029633000000004,2015-06,59.82863636363636,59.82863636363636,55.437984
2015-06-17,59.92,60.03,61.38,58.85,396.16,20150617.0,746.0,79.92791,79.681885,81.232018,74.252487,67.829132,nan,0.320457,0.103932,0.311796,0.705872,0.311796,1.909752,0.021653,1011,1043,52.33,2015-07-07,59.97,0.36999999999999744,-0.44999999999999574,0.9499999999999957,-0.9499999999999957,-0.04999999999999716,46.144734848484845,7.315731659979924,-0.2579847144424985,0.13022099679637522,-34.29856100000001,2015-06,59.82863636363636,59.82863636363636,55.75385
2015-06-18,60.45,59.78,60.89,59.25,181.88,20150618.0,917.0,83.085121,100.835762,78.099342,72.740799,71.846268,nan,0.320457,0.103932,0.311796,0.705872,0.311796,1.909752,0.021653,1011,1043,51.65,2015-07-08,59.92,-0.10999999999999943,0.04999999999999716,2.530000000000001,-2.530000000000001,0.5300000000000011,46.144734848484845,7.315731659979924,-0.2579847144424985,0.13022099679637522,3.1572110000000038,2015-06,59.82863636363636,59.82863636363636,54.843082
2015-06-19,59.61,60.5,60.56,58.88,116.66,20150619.0,823.0,44.274902,48.151222,46.856689,71.834496,72.222153,nan,0.320457,0.103932,0.311796,0.705872,0.311796,1.909752,0.021653,1011,1043,52.78,2015-07-09,60.45,0.6700000000000017,-0.5300000000000011,1.6400000000000006,-1.6400000000000006,-0.8400000000000034,46.144734848484845,7.315731659979924,-0.2579847144424985,0.13022099679637522,-38.810219000000004,2015-06,59.82863636363636,59.82863636363636,54.89418
2015-06-22,59.68,59.44,60.3,58.93,26.74,20150622.0,621.0,90.682205,116.992226,70.969505,73.265625,83.759811,nan,0.320457,0.103932,0.311796,0.705872,0.311796,1.909752,0.021653,1011,1043,52.74,2015-07-10,59.61,-0.8900000000000006,0.8400000000000034,1.6799999999999997,-1.6799999999999997,0.07000000000000028,46.144734848484845,7.315731659979924,-0.2579847144424985,0.13022099679637522,46.407303,2015-06,59.82863636363636,59.82863636363636,54.647484
2015-06-23,61.01,60.21,61.49,59.55,336.22,20150623.0,672.0,103.517738,88.456375,106.573067,74.610771,82.229988,nan,0.320457,0.103932,0.311796,0.705872,0.311796,1.909752,0.021653,1011,1043,52.2,2015-07-13,59.68,0.240000000000002,-0.07000000000000028,1.3699999999999974,-1.3699999999999974,1.3299999999999983,46.144734848484845,7.315731659979924,-0.2579847144424985,0.13022099679637522,12.835532999999998,2015-06,59.82863636363636,59.82863636363636,55.975876
2015-06-24,60.27,61.14,61.57,59.8,312.99,20150624.0,703.0,84.816811,75.160652,86.200691,74.548531,82.928406,nan,0.320457,0.103932,0.311796,0.705872,0.311796,1.909752,0.021653,1011,1043,53.04,2015-07-14,61.01,0.7999999999999972,-1.3299999999999983,1.9400000000000048,-1.9400000000000048,-0.7399999999999949,46.144734848484845,7.315731659979924,-0.2579847144424985,0.13022099679637522,-18.700926999999993,2015-06,59.82863636363636,59.82863636363636,55.741394
2015-06-25,59.7,60.22,60.46,59.43,222.34,20150625.0,885.0,131.005493,67.16687,174.29628,77.668716,89.77417,nan,0.320457,0.103932,0.311796,0.705872,0.311796,1.909752,0.021653,1011,1043,51.41,2015-07-15,60.27,-0.8699999999999974,0.7399999999999949,1.7700000000000031,-1.7700000000000031,-0.5700000000000003,46.144734848484845,7.315731659979924,-0.2579847144424985,0.13022099679637522,46.188682,2015-06,59.82863636363636,59.82863636363636,54.776634
2015-06-26,59.63,59.66,59.96,58.76,231.96,20150626.0,813.0,81.489983,89.36306,60.985325,77.609154,95.090614,nan,0.320457,0.103932,0.311796,0.705872,0.311796,1.909752,0.021653,1011,1043,50.91,2015-07-16,59.7,-0.519999999999996,0.5700000000000003,1.0300000000000011,-1.0300000000000011,-0.07000000000000028,46.144734848484845,7.315731659979924,-0.2579847144424985,0.13022099679637522,-49.515510000000006,2015-06,59.82863636363636,59.82863636363636,54.459717
2015-06-29,58.33,58.84,59.27,58.04,286.04,20150629.0,629.0,136.926483,178.506561,87.583588,82.443581,103.691978,nan,0.320457,0.103932,0.311796,0.705872,0.311796,1.909752,0.021653,1011,1043,50.89,2015-07-17,59.63,-0.02999999999999403,0.07000000000000028,1.2000000000000028,-1.2000000000000028,-1.3000000000000043,46.144734848484845,7.315731659979924,-0.2579847144424985,0.13022099679637522,55.436499999999995,2015-06,59.82863636363636,59.82863636363636,53.814342
2015-06-30,59.47,58.27,59.69,57.94,282.48,20150630.0,763.0,169.318665,173.125626,187.725037,85.286209,113.09211,nan,0.320457,0.103932,0.311796,0.705872,0.311796,1.909752,0.021653,1011,1043,50.15,2015-07-20,58.33,-0.5100000000000051,1.3000000000000043,1.230000000000004,-1.230000000000004,1.1400000000000006,46.144734848484845,7.315731659979924,-0.2579847144424985,0.13022099679637522,32.39218200000002,2015-06,59.82863636363636,59.82863636363636,54.226017
2015-07-01,56.96,58.98,58.98,56.68,373.41,20150701.0,818.0,93.140656,96.89109,87.55146,84.84977,114.281235,nan,0.727304,0.173168,0.727304,0.822546,0.450236,2.454652,0.012988,1054,1047,50.36,2015-07-21,59.47,1.1999999999999957,-1.1400000000000006,1.75,-1.75,-2.509999999999998,46.144734848484845,7.315731659979924,-0.2579847144424985,0.13022099679637522,-76.178009,2015-07,51.1295652173913,59.82863636363636,56.084743
2015-07-02,56.93,56.87,57.95,56.5,297.05,20150702.0,901.0,84.560555,87.965492,73.37191,85.490234,107.64624,nan,0.727304,0.173168,0.727304,0.822546,0.450236,2.454652,0.012988,1054,1047,49.19,2015-07-22,56.96,-2.019999999999996,2.509999999999998,2.299999999999997,-2.299999999999997,-0.030000000000001137,46.144734848484845,7.315731659979924,-0.2579847144424985,0.13022099679637522,-8.580101000000013,2015-07,51.1295652173913,51.1295652173913,49.649197
2015-07-03,55.52,56.6,56.78,55.42,,20150703.0,800.0,86.954903,57.791496,110.180153,84.08477,108.426949,nan,0.727304,0.173168,0.727304,0.822546,0.450236,2.454652,0.012988,1054,1047,48.45,2015-07-23,56.93,0.060000000000002274,0.030000000000001137,1.4500000000000028,-1.4500000000000028,-1.4099999999999966,46.144734848484845,7.315731659979924,-0.2579847144424985,0.13022099679637522,2.394348000000008,2015-07,51.1295652173913,51.1295652173913,48.011635
2015-07-06,52.53,56.42,56.79,52.41,540.61,20150706.0,606.0,109.325668,65.393494,127.270798,85.969276,96.260567,nan,0.727304,0.173168,0.727304,0.822546,0.450236,2.454652,0.012988,1054,1047,48.14,2015-07-24,55.52,-1.0799999999999983,1.4099999999999966,1.3599999999999994,-1.3599999999999994,-2.990000000000002,46.144734848484845,7.315731659979924,-0.2579847144424985,0.13022099679637522,22.37076499999999,2015-07,51.1295652173913,51.1295652173913,46.763527
2015-07-07,52.33,52.75,53.43,50.58,527.27,20150707.0,686.0,82.089867,86.651146,64.244987,85.818832,83.799309,nan,0.727304,0.173168,0.727304,0.822546,0.450236,2.454652,0.012988,1054,1047,47.39,2015-07-27,52.53,-3.8900000000000006,2.990000000000002,4.380000000000003,-4.380000000000003,-0.20000000000000284,46.144734848484845,7.315731659979924,-0.2579847144424985,0.13022099679637522,-27.235800999999995,2015-07,51.1295652173913,51.1295652173913,47.178
2015-07-08,51.65,52.91,52.96,50.91,434.75,20150708.0,697.0,61.783901,37.903831,79.038849,85.151901,79.319771,nan,0.727304,0.173168,0.727304,0.822546,0.450236,2.454652,0.012988,1054,1047,47.98,2015-07-28,52.33,-0.4200000000000017,0.20000000000000284,2.8500000000000014,-2.8500000000000014,-0.6799999999999997,46.144734848484845,7.315731659979924,-0.2579847144424985,0.13022099679637522,-20.305965999999998,2015-07,51.1295652173913,51.1295652173913,47.179672
2015-07-09,52.78,51.83,53.54,51.48,382.33,20150709.0,904.0,58.629517,21.918394,79.222458,83.924118,75.615341,nan,0.727304,0.173168,0.727304,0.822546,0.450236,2.454652,0.012988,1054,1047,48.79,2015-07-29,51.65,-1.259999999999998,0.6799999999999997,2.0500000000000043,-2.0500000000000043,1.1300000000000026,46.144734848484845,7.315731659979924,-0.2579847144424985,0.13022099679637522,-3.1543840000000003,2015-07,51.1295652173913,51.1295652173913,47.728825
2015-07-10,52.74,52.48,53.89,51.96,349.08,20150710.0,802.0,107.389969,82.353401,123.643562,85.884308,78.53463,nan,0.727304,0.173168,0.727304,0.822546,0.450236,2.454652,0.012988,1054,1047,48.52,2015-07-30,52.78,0.9500000000000028,-1.1300000000000026,2.0600000000000023,-2.0600000000000023,-0.03999999999999915,46.144734848484845,7.315731659979924,-0.2579847144424985,0.13022099679637522,48.760451999999994,2015-07,51.1295652173913,51.1295652173913,47.374817
2015-07-13,52.2,52.15,53.17,51.26,359.48,20150713.0,646.0,123.067528,92.016533,153.501755,91.122238,88.540733,nan,0.727304,0.173168,0.727304,0.822546,0.450236,2.454652,0.012988,1054,1047,47.12,2015-07-31,52.74,0.2600000000000051,0.03999999999999915,1.9299999999999997,-1.9299999999999997,-0.5399999999999991,46.144734848484845,7.315731659979924,-0.2579847144424985,0.13022099679637522,15.677559000000002,2015-07,51.1295652173913,51.1295652173913,46.82085
2015-07-14,53.04,52.0,53.43,50.88,422.76,20150714.0,685.0,67.70211,19.283918,104.550507,91.222351,86.485336,nan,0.727304,0.173168,0.727304,0.822546,0.450236,2.454652,0.012988,1054,1047,45.17,2015-08-03,52.2,0.05000000000000426,0.5399999999999991,1.9100000000000037,-1.9100000000000037,0.8399999999999963,46.144734848484845,7.315731659979924,-0.2579847144424985,0.13022099679637522,-55.36541799999999,2015-07,51.1295652173913,51.1295652173913,47.097755
2015-07-15,51.41,53.4,53.5,51.21,334.56,20150715.0,749.0,229.977997,35.272324,367.757507,96.781723,110.513069,nan,0.727304,0.173168,0.727304,0.822546,0.450236,2.454652,0.012988,1054,1047,45.74,2015-08-04,53.04,1.0399999999999991,-0.8399999999999963,2.549999999999997,-2.549999999999997,-1.6300000000000026,46.144734848484845,7.315731659979924,-0.2579847144424985,0.13022099679637522,162.27588699999998,2015-07,51.1295652173913,51.1295652173913,46.448566
2015-07-16,50.91,51.62,52.17,50.84,319.17,20150716.0,901.0,117.649467,21.991373,183.429779,96.895821,118.944489,nan,0.727304,0.173168,0.727304,0.822546,0.450236,2.454652,0.012988,1054,1047,45.15,2015-08-05,51.41,-1.990000000000002,1.6300000000000026,2.289999999999999,-2.289999999999999,-0.5,46.144734848484845,7.315731659979924,-0.2579847144424985,0.13022099679637522,-112.32852999999999,2015-07,51.1295652173913,51.1295652173913,46.469074
2015-07-17,50.89,50.91,51.23,50.14,203.49,20150717.0,834.0,146.960434,134.629044,138.716019,99.130241,124.597412,nan,0.727304,0.173168,0.727304,0.822546,0.450236,2.454652,0.012988,1054,1047,44.66,2015-08-06,50.91,-0.7100000000000009,0.5,1.3299999999999983,-1.3299999999999983,-0.01999999999999602,46.144734848484845,7.315731659979924,-0.2579847144424985,0.13022099679637522,29.31096699999999,2015-07,51.1295652173913,51.1295652173913,45.931572
2015-07-20,50.15,50.76,51.26,49.85,102.6,20150720.0,608.0,125.310951,108.630638,144.973892,101.151711,121.392509,nan,0.727304,0.173168,0.727304,0.822546,0.450236,2.454652,0.012988,1054,1047,43.87,2015-08-07,50.89,-0.01999999999999602,0.01999999999999602,1.0899999999999963,-1.0899999999999963,-0.740000000000002,46.144734848484845,7.315731659979924,-0.2579847144424985,0.13022099679637522,-21.64948299999999,2015-07,51.1295652173913,51.1295652173913,45.544876
2015-07-21,50.36,49.95,51.02,49.77,23.13,20150721.0,666.0,193.979187,178.506561,231.60994,105.128731,139.432083,nan,0.727304,0.173168,0.727304,0.822546,0.450236,2.454652,0.012988,1054,1047,44.96,2015-08-10,50.15,-0.6099999999999994,0.740000000000002,1.4099999999999966,-1.4099999999999966,0.21000000000000085,46.144734848484845,7.315731659979924,-0.2579847144424985,0.13022099679637522,68.668236,2015-07,51.1295652173913,51.1295652173913,45.417152
2015-07-22,49.19,50.71,50.71,49.04,347.99,20150722.0,758.0,152.954971,148.127472,167.159851,107.204491,128.428802,nan,0.727304,0.173168,0.727304,0.822546,0.450236,2.454652,0.012988,1054,1047,43.08,2015-08-11,50.36,0.4099999999999966,-0.21000000000000085,1.25,-1.25,-1.1700000000000017,46.144734848484845,7.315731659979924,-0.2579847144424985,0.13022099679637522,-41.024215999999996,2015-07,51.1295652173913,51.1295652173913,45.39801
2015-07-23,48.45,49.23,49.63,48.21,316.06,20150723.0,793.0,87.722473,41.644028,131.993866,106.677979,124.153519,nan,0.727304,0.173168,0.727304,0.822546,0.450236,2.454652,0.012988,1054,1047,43.3,2015-08-12,49.19,-1.5200000000000031,1.1700000000000017,1.6700000000000017,-1.6700000000000017,-0.7399999999999949,46.144734848484845,7.315731659979924,-0.2579847144424985,0.13022099679637522,-65.232498,2015-07,51.1295652173913,51.1295652173913,44.61571
2015-07-24,48.14,48.79,49.03,47.72,278.23,20150724.0,789.0,113.357826,142.30751,111.716248,107.629349,119.353142,nan,0.727304,0.173168,0.727304,0.822546,0.450236,2.454652,0.012988,1054,1047,42.23,2015-08-13,48.45,-0.779999999999994,0.7399999999999949,1.4200000000000017,-1.4200000000000017,-0.3100000000000023,46.144734848484845,7.315731659979924,-0.2579847144424985,0.13022099679637522,25.63535300000001,2015-07,51.1295652173913,51.1295652173913,44.38572
2015-07-27,47.39,48.0,48.2,46.91,273.61,20150727.0,599.0,171.435059,209.499344,147.152115,110.974228,134.140427,nan,0.727304,0.173168,0.727304,0.822546,0.450236,2.454652,0.012988,1054,1047,42.5,2015-08-14,48.14,-0.6499999999999986,0.3100000000000023,1.3100000000000023,-1.3100000000000023,-0.75,46.144734848484845,7.315731659979924,-0.2579847144424985,0.13022099679637522,58.07723299999999,2015-07,51.1295652173913,51.1295652173913,43.69301
2015-07-28,47.98,47.02,48.44,46.68,338.11,20150728.0,623.0,132.92807,148.421188,114.955215,111.739807,125.418839,nan,0.727304,0.173168,0.727304,0.822546,0.450236,2.454652,0.012988,1054,1047,41.87,2015-08-17,47.39,-0.6099999999999994,0.75,1.2900000000000063,-1.2900000000000063,0.5899999999999963,46.144734848484845,7.315731659979924,-0.2579847144424985,0.13022099679637522,-38.506989000000004,2015-07,51.1295652173913,51.1295652173913,43.741005
2015-07-29,48.79,47.81,49.52,47.39,366.89,20150729.0,696.0,99.948158,37.95829,150.389572,110.507195,117.846443,nan,0.727304,0.173168,0.727304,0.822546,0.450236,2.454652,0.012988,1054,1047,42.62,2015-08-18,47.98,0.9599999999999937,-0.5899999999999963,1.759999999999998,-1.759999999999998,0.8100000000000023,46.144734848484845,7.315731659979924,-0.2579847144424985,0.13022099679637522,-32.979911999999985,2015-07,51.1295652173913,51.1295652173913,44.909657
2015-07-30,48.52,48.83,49.36,48.34,247.66,20150730.0,751.0,74.984886,43.972984,88.026756,107.36274,116.026787,nan,0.727304,0.173168,0.727304,0.822546,0.450236,2.454652,0.012988,1054,1047,40.8,2015-08-19,48.79,0.9799999999999969,-0.8100000000000023,2.1300000000000026,-2.1300000000000026,-0.269999999999996,46.144734848484845,7.315731659979924,-0.2579847144424985,0.13022099679637522,-24.963272000000003,2015-07,51.1295652173913,51.1295652173913,44.792503
2015-07-31,47.12,48.47,48.62,46.7,334.47,20150731.0,825.0,72.2742,72.051735,66.775848,106.667191,110.157692,nan,0.727304,0.173168,0.727304,0.822546,0.450236,2.454652,0.012988,1054,1047,41.14,2015-08-20,48.52,-0.30999999999999517,0.269999999999996,1.019999999999996,-1.019999999999996,-1.4000000000000057,46.144734848484845,7.315731659979924,-0.2579847144424985,0.13022099679637522,-2.7106860000000097,2015-07,51.1295652173913,51.1295652173913,43.88969
2015-08-03,45.17,46.86,46.94,45.08,371.09,20150803.0,582.0,28.458485,11.348355,37.862595,104.680115,77.451431,nan,0.442937,0.164923,0.532466,0.598436,0.169635,1.861276,0.028273,1063,1107,40.45,2015-08-21,47.12,-1.3500000000000014,1.4000000000000057,1.9199999999999946,-1.9199999999999946,-1.9499999999999957,46.144734848484845,7.315731659979924,-0.2579847144424985,0.13022099679637522,-43.815715,2015-08,42.889047619047616,51.1295652173913,44.402378
2015-08-04,45.74,45.35,46.23,45.29,285.79,20150804.0,598.0,155.1035,77.313042,202.672516,107.170158,80.619347,nan,0.442937,0.164923,0.532466,0.598436,0.169635,1.861276,0.028273,1063,1107,38.24,2015-08-24,45.17,-1.6899999999999977,1.9499999999999957,1.8599999999999994,-1.8599999999999994,0.5700000000000003,46.144734848484845,7.315731659979924,-0.2579847144424985,0.13022099679637522,126.645015,2015-08,42.889047619047616,42.889047619047616,43.395973
2015-08-05,45.15,45.96,46.7,44.83,367.33,20150805.0,681.0,77.828316,87.287346,80.895851,106.120247,77.459366,nan,0.442937,0.164923,0.532466,0.598436,0.169635,1.861276,0.028273,1063,1107,39.31,2015-08-25,45.74,0.39000000000000057,-0.5700000000000003,0.9399999999999977,-0.9399999999999977,-0.5900000000000034,46.144734848484845,7.315731659979924,-0.2579847144424985,0.13022099679637522,-77.275184,2015-08,42.889047619047616,42.889047619047616,43.88583
2015-08-06,44.66,45.16,45.27,44.2,360.98,20150806.0,823.0,128.799728,88.277245,167.345306,107.677246,85.147202,nan,0.442937,0.164923,0.532466,0.598436,0.169635,1.861276,0.028273,1063,1107,38.6,2015-08-26,45.15,-0.8100000000000023,0.5900000000000034,1.8700000000000045,-1.8700000000000045,-0.490000000000002,46.144734848484845,7.315731659979924,-0.2579847144424985,0.13022099679637522,50.97141199999999,2015-08,42.889047619047616,42.889047619047616,43.7355
2015-08-07,43.87,44.82,45.16,43.7,400.07,20150807.0,735.0,90.137894,62.902313,97.438232,108.622375,87.699158,nan,0.442937,0.164923,0.532466,0.598436,0.169635,1.861276,0.028273,1063,1107,42.56,2015-08-27,44.66,-0.5,0.490000000000002,1.0700000000000003,-1.0700000000000003,-0.7899999999999991,46.144734848484845,7.315731659979924,-0.2579847144424985,0.13022099679637522,-38.661833999999985,2015-08,42.889047619047616,42.889047619047616,44.077667
