fecha,Price,Open,High,Low,Vol.,DAY,N10D,GPRD,GPRD_ACT,GPRD_THREAT,GPRD_MA30,GPRD_MA7,event,GPRC_CHN,GPRC_EGY,GPRC_ISR,GPRC_RUS,GPRC_SAU,GPRC_USA,GPRC_VEN,barcos_panamá,barcos_suez,precioSp,PriceD,OpenSp,OpenD,HighSp,HighD,LowSp,LowD,Vol.SP,Change ,precioDolar,OpenDolar,HighDolar,LowDolar,ChangeDolar,PriceEP,OpenEP,HighEP,LowEP,Vol.EP,ChangeEP,precio_objetivo,fecha_objetivo,Price_lag1,Price_lag2,Pendiente,Alto-Bajo,Bajo-Alto,Price_lag3,media_col1,desv_col1,skew_col1,kurt_col1,cambio_pct,evento_extremo,PrecioEnteroSP,media_sp,desv_sp,skew_sp,kurt_sp,momentum_sp,GPRDCambio,GPRD_extremo,momentum_dolar,momentum_EP,GPRD_Delta,mes,Price_Media_Mes,Price_Media_Mes_Pasado,Vol_WTI,Vol_WTI_extrema,Vol_SP,Vol_SP_extrema,prediccion
2004-07-09,39.96,40.18,40.45,39.91,72.66,20040709.0,1121.0,162.52562,194.43042,142.516693,130.78833,108.64222,nan,0.307627,0.274452,0.392074,0.370962,0.334771,3.1758,0.01508,1054,1047,1.0,112.75,1.0,110.75,1.0,115.5,1.0,110.0,489.83,0.18,87.42,87.56,87.64,87.28,-0.14,,,,,,,40.86,2004-07-20,40.33,1.1400000000000006,-1.25,1.5499999999999972,-1.5499999999999972,-0.36999999999999744,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,-0.00917431192660545,0,1112.75,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,0.25,0.4907705534052149,1,-1.3299999999999983,,76.484902,2004-07,40.80761904761905,40.80761904761905,0.026850765413136815,0,0.005366132140499069,0,41.705555
2004-07-12,39.5,39.76,40.75,39.38,97.98,20040712.0,827.0,168.231979,199.659683,193.181641,130.219559,124.495888,nan,0.307627,0.274452,0.392074,0.370962,0.334771,3.1758,0.01508,1054,1047,1.0,113.5,1.0,113.75,1.0,116.25,1.0,106.0,660.83,0.07,87.39,87.27,87.48,87.15,-0.03,,,,,,,40.58,2004-07-21,39.96,-0.21999999999999886,0.36999999999999744,0.5400000000000063,-0.5400000000000063,-0.46000000000000085,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,-0.01151151151151153,0,1113.5,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,-2.5,0.035110519806046625,0,-1.4899999999999949,,58.854744,2004-07,40.80761904761905,40.80761904761905,0.023911646726154565,0,0.005489740389984452,0,41.705555
2004-07-13,39.44,39.4,39.77,38.98,87.63,20040713.0,1039.0,121.152626,165.277481,116.648857,131.470245,129.511871,nan,0.307627,0.274452,0.392074,0.370962,0.334771,3.1758,0.01508,1054,1047,1.0,114.25,1.0,113.5,1.0,116.0,1.0,111.0,484.62,0.07,87.82,87.41,88.1,87.37,0.49,,,,,,,41.36,2004-07-22,39.5,-0.259999999999998,0.46000000000000085,1.3699999999999974,-1.3699999999999974,-0.060000000000002274,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,-0.0015189873417722488,0,1114.25,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,-8.5,-0.27984782251179485,1,-0.9000000000000057,,12.131409000000005,2004-07,40.80761904761905,40.80761904761905,0.022654841357455803,0,0.003652340879198341,0,41.771027
2004-07-14,40.97,39.5,41.05,39.2,115.28,20040714.0,1141.0,133.547867,156.291016,130.362152,132.556915,132.964813,nan,0.307627,0.274452,0.392074,0.370962,0.334771,3.1758,0.01508,1054,1047,1.0,111.25,1.0,111.75,1.0,119.75,1.0,106.75,800.98,-0.27,87.58,87.8,87.95,87.37,-0.27,,,,,,,41.71,2004-07-23,39.44,0.03999999999999915,0.060000000000002274,0.7900000000000063,-0.7900000000000063,1.5300000000000011,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,0.0387931034482758,0,1111.25,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,-9.0,0.10231095609929253,1,-1.8299999999999983,,-28.977753000000007,2004-07,40.80761904761905,40.80761904761905,0.01999084502381523,0,0.0033978569563146077,0,41.587486
2004-07-15,40.77,40.97,41.12,40.5,75.87,20040715.0,1210.0,169.734879,201.963211,163.904358,134.11377,141.638199,nan,0.307627,0.274452,0.392074,0.370962,0.334771,3.1758,0.01508,1054,1047,1.0,103.5,1.0,111.5,1.0,115.0,1.0,103.0,681.36,-0.7,87.99,87.67,88.07,87.63,0.47,,,,,,,41.44,2004-07-26,40.97,1.4699999999999989,-1.5300000000000011,1.8499999999999943,-1.8499999999999943,-0.19999999999999574,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,-0.0048816206980716315,0,1103.5,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,-17.75,0.2709666040566565,1,-0.8100000000000023,,1.502900000000011,2004-07,40.80761904761905,40.80761904761905,0.01817593116019013,0,0.0035895563518329814,0,41.411835
2004-07-16,41.25,40.7,41.8,40.4,65.13,20040716.0,1107.0,134.657211,155.124939,119.436485,135.166672,137.656998,nan,0.307627,0.274452,0.392074,0.370962,0.334771,3.1758,0.01508,1054,1047,1.0,102.75,1.0,105.0,1.0,112.5,1.0,100.0,655.47,-0.07,87.14,87.9,88.07,87.09,-0.97,,,,,,,41.84,2004-07-27,40.77,-0.19999999999999574,0.19999999999999574,0.6199999999999974,-0.6199999999999974,0.4799999999999969,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,0.011773362766740236,0,1102.75,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,-22.75,-0.2066615194629503,1,-1.6500000000000057,,13.504584999999992,2004-07,40.80761904761905,40.80761904761905,0.018787102056812763,0,0.0032039937904047426,0,41.618896
2004-07-19,41.64,41.19,41.9,40.72,82.23,20040719.0,853.0,135.92012,131.63028,142.08461,130.498337,127.527168,nan,0.307627,0.274452,0.392074,0.370962,0.334771,3.1758,0.01508,1054,1047,1.0,98.75,1.0,103.0,1.0,106.0,1.0,95.5,687.8,-0.36,87.18,87.1,87.36,87.0,0.05,,,,,,,42.9,2004-07-28,41.25,0.5499999999999972,-0.4799999999999969,1.3999999999999986,-1.3999999999999986,0.39000000000000057,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,0.009454545454545382,0,1098.75,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,-16.25,0.009378695657078495,0,-0.789999999999992,,2.3722530000000006,2004-07,40.80761904761905,40.80761904761905,0.018107163034765214,0,0.002940354739708338,0,41.477306
2004-07-20,40.86,41.63,42.3,40.5,40.7,20040720.0,985.0,134.520508,181.043716,100.672218,130.44133,129.436874,nan,0.307627,0.274452,0.392074,0.370962,0.334771,3.1758,0.01508,1054,1047,1.0,112.0,1.0,98.75,1.0,114.75,1.0,95.75,661.96,1.21,87.83,87.18,87.91,87.13,0.75,,,,,,,42.75,2004-07-29,41.64,0.45000000000000284,-0.39000000000000057,1.1799999999999997,-1.1799999999999997,-0.7800000000000011,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,-0.018731988472622474,0,1112.0,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,-11.25,-0.010297312862878494,0,-0.29000000000000625,,-35.214371,2004-07,40.80761904761905,40.80761904761905,0.017106263527663604,0,0.007317735785841528,0,41.504818
2004-07-21,40.58,40.4,41.15,40.25,82.12,20040721.0,1065.0,149.298813,142.637634,160.356079,129.310715,131.687012,nan,0.307627,0.274452,0.392074,0.370962,0.334771,3.1758,0.01508,1054,1047,1.0,90.5,1.0,112.0,1.0,116.0,1.0,89.5,891.23,-1.93,88.56,87.82,88.77,87.74,0.83,,,,,,,43.8,2004-07-30,40.86,-0.7700000000000031,0.7800000000000011,1.7999999999999972,-1.7999999999999972,-0.28000000000000114,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,-0.006852667645619204,0,1090.5,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,-49.75,0.10985912274431775,1,0.9099999999999966,,14.641602000000006,2004-07,40.80761904761905,40.80761904761905,0.01982882209834202,0,0.011320741052983432,1,41.553425
2004-07-22,41.36,40.57,41.65,40.42,84.35,20040722.0,1169.0,150.184845,186.44696,164.940338,129.058823,128.894135,nan,0.307627,0.274452,0.392074,0.370962,0.334771,3.1758,0.01508,1054,1047,1.0,93.75,1.0,90.25,1.0,99.25,1.0,83.0,855.0,0.3,88.45,88.42,88.61,88.11,-0.12,,,,,,,43.82,2004-08-02,40.58,0.17999999999999972,0.28000000000000114,0.8999999999999986,-0.8999999999999986,0.7800000000000011,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,0.01922129127649086,0,1093.75,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,-48.25,0.005934621864676082,0,0.9099999999999966,,14.264724999999999,2004-07,40.80761904761905,40.80761904761905,0.019305112496289908,0,0.011477692638144587,1,41.729076
2004-07-23,41.71,41.4,41.83,41.2,64.92,20040723.0,1072.0,281.197449,400.474152,251.810974,133.074829,149.828461,nan,0.307627,0.274452,0.392074,0.370962,0.334771,3.1758,0.01508,1054,1047,1.0,85.5,1.0,92.0,1.0,94.0,1.0,82.25,638.93,-0.75,89.26,88.38,89.32,88.32,0.92,,,,,,,44.15,2004-08-03,41.36,0.7899999999999991,-0.7800000000000011,1.2299999999999969,-1.2299999999999969,0.3500000000000014,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,0.008462282398452592,0,1085.5,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,-46.0,0.8723423724943753,1,1.8400000000000034,,146.676941,2004-07,40.80761904761905,40.80761904761905,0.019559179128960047,0,0.01172973520588042,1,41.618896
2004-07-26,41.44,41.75,41.95,41.05,59.19,20040726.0,898.0,162.308426,147.098938,177.907822,131.718124,155.986404,nan,0.307627,0.274452,0.392074,0.370962,0.334771,3.1758,0.01508,1054,1047,1.0,83.0,1.0,85.75,1.0,89.5,1.0,77.0,728.73,-0.23,89.03,89.22,89.31,88.79,-0.26,,,,,,,42.83,2004-08-04,41.71,0.3100000000000023,-0.3500000000000014,0.6299999999999955,-0.6299999999999955,-0.2700000000000031,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,-0.006473267801486493,0,1083.0,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,-53.5,-0.42279552472042525,1,1.6400000000000006,,13.009613000000002,2004-07,40.80761904761905,40.80761904761905,0.019505123071106623,0,0.011729606416666054,1,41.553425
2004-07-27,41.84,41.43,42.22,41.31,70.72,20040727.0,955.0,163.026901,228.2267,138.446274,133.501099,160.058746,nan,0.307627,0.274452,0.392074,0.370962,0.334771,3.1758,0.01508,1054,1047,1.0,92.5,1.0,83.0,1.0,96.0,1.0,82.75,744.89,0.88,89.79,89.06,89.85,88.76,0.85,,,,,,,44.41,2004-08-05,41.44,-0.3100000000000023,0.2700000000000031,0.9000000000000057,-0.9000000000000057,0.4000000000000057,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,0.009652509652509744,0,1092.5,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,-33.0,0.004426603212823954,0,1.970000000000013,,12.842056000000014,2004-07,40.80761904761905,40.80761904761905,0.015692592128592135,0,0.010736654841984593,1,41.618896
2004-07-28,42.9,41.85,43.05,41.66,107.26,20040728.0,1077.0,110.726501,128.783279,107.417976,132.150024,154.548416,nan,0.307627,0.274452,0.392074,0.370962,0.334771,3.1758,0.01508,1054,1047,1.0,95.5,1.0,92.5,1.0,98.5,1.0,80.75,802.24,0.27,89.75,89.68,90.14,89.58,-0.04,,,,,,,43.95,2004-08-06,41.84,0.4100000000000037,-0.4000000000000057,0.9099999999999966,-0.9099999999999966,1.0599999999999952,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,0.02533460803059251,0,1095.5,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,-38.5,-0.32080840449761117,1,2.1700000000000017,,-170.47094800000002,2004-07,40.80761904761905,40.80761904761905,0.015573830754439622,0,0.0061489739275611055,0,41.587486
2004-07-29,42.75,42.9,42.98,42.1,74.55,20040729.0,1170.0,133.06897,186.287613,94.171074,129.8936,152.103302,nan,0.307627,0.274452,0.392074,0.370962,0.334771,3.1758,0.01508,1054,1047,1.0,100.25,1.0,95.75,1.0,103.75,1.0,92.5,671.86,0.43,89.95,89.83,90.29,89.57,0.22,,,,,,,44.84,2004-08-09,42.9,1.0499999999999972,-1.0599999999999952,1.3900000000000006,-1.3900000000000006,-0.14999999999999858,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,-0.0034965034965034336,0,1100.25,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,-32.75,0.2017806830182416,1,1.960000000000008,,-29.23945599999999,2004-07,40.80761904761905,40.80761904761905,0.017184724218729776,0,0.006290217927620747,0,41.897003
2004-07-30,43.8,42.72,43.85,42.65,77.43,20040730.0,1083.0,162.110886,195.153992,157.690887,131.322601,135.090927,nan,0.307627,0.274452,0.392074,0.370962,0.334771,3.1758,0.01508,1054,1047,1.0,101.0,1.0,100.25,1.0,104.0,1.0,96.0,493.27,0.07,89.96,89.93,90.05,89.34,0.01,,,,,,,44.52,2004-08-10,42.75,-0.14999999999999858,0.14999999999999858,0.8799999999999955,-0.8799999999999955,1.0499999999999972,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,0.024561403508771784,0,1101.0,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,-30.75,0.21824709396939035,1,2.819999999999993,,-0.9160150000000158,2004-07,40.80761904761905,40.80761904761905,0.017314633663856778,0,0.004139563570478782,0,42.460457
2004-08-02,43.82,43.69,43.94,43.27,71.1,20040802.0,822.0,197.464493,297.293762,160.846939,133.809723,137.170288,nan,0.264462,0.182387,0.300939,0.538043,0.194547,3.450163,0.103353,1063,1107,1.0,105.5,1.0,98.0,1.0,108.25,1.0,95.5,584.12,0.41,89.75,89.71,89.88,89.37,-0.23,,,,,,,44.8,2004-08-11,43.8,1.0799999999999983,-1.0499999999999972,1.2000000000000028,-1.2000000000000028,0.020000000000003126,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,0.0004566210045662267,0,1105.5,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,-24.09999999999991,0.21808286829053558,1,2.569999999999993,,86.737992,2004-08,44.88363636363636,40.80761904761905,0.012235515947424062,0,0.002974814856379799,0,42.417118
2004-08-03,44.15,43.84,44.24,43.5,88.81,20040803.0,942.0,344.619568,469.764099,374.285034,142.142212,163.112106, Terrorist Threats in New York and Washington,0.264462,0.182387,0.300939,0.538043,0.194547,3.450163,0.103353,1063,1107,1.0,97.25,1.0,105.75,1.0,106.5,1.0,96.5,575.96,-0.75,89.57,89.86,90.02,89.48,-0.2,,,,,,,45.5,2004-08-12,43.82,0.13000000000000256,-0.020000000000003126,0.6699999999999946,-0.6699999999999946,0.3299999999999983,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,0.007530807850296695,0,1097.25,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,-32.0,0.7452229652244367,1,1.7399999999999949,,211.550598,2004-08,44.88363636363636,44.88363636363636,0.012289933921756962,0,0.004882395360290717,0,45.441296
2004-08-04,42.83,44.15,44.34,42.78,110.78,20040804.0,1028.0,225.563934,282.693268,225.076187,146.214722,179.517456,nan,0.264462,0.182387,0.300939,0.538043,0.194547,3.450163,0.103353,1063,1107,1.0,97.0,1.0,97.5,1.0,102.25,1.0,89.0,644.75,-0.02,89.68,89.6,90.19,89.53,0.12,,,,,,,46.58,2004-08-13,44.15,0.30999999999999517,-0.3299999999999983,0.740000000000002,-0.740000000000002,-1.3200000000000003,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,-0.02989807474518691,0,1097.0,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,-38.0,-0.34546974419049825,1,1.1200000000000045,,63.453047999999995,2004-08,44.88363636363636,44.88363636363636,0.011518932106745993,0,0.004777907447666461,0,45.189217
2004-08-05,44.41,42.81,44.5,42.62,118.58,20040805.0,1099.0,180.849915,198.322571,190.484344,149.375031,186.343307,nan,0.264462,0.182387,0.300939,0.538043,0.194547,3.450163,0.103353,1063,1107,1.0,78.5,1.0,97.0,1.0,98.75,1.0,77.25,657.9,-1.69,89.64,89.59,89.87,89.45,-0.04,,,,,,,46.05,2004-08-16,42.83,-1.3200000000000003,1.3200000000000003,1.5600000000000023,-1.5600000000000023,1.5799999999999983,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,0.03689003035255656,0,1078.5,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,-65.5,-0.19823212960986925,1,1.1899999999999977,,-16.614577999999995,2004-08,44.88363636363636,44.88363636363636,0.01781321204737049,0,0.008351913963147765,0,45.43139
2004-08-06,43.95,44.35,44.77,43.75,109.42,20040806.0,1099.0,210.991577,246.400787,205.522583,152.762177,193.326263,nan,0.264462,0.182387,0.300939,0.538043,0.194547,3.450163,0.103353,1063,1107,1.0,63.5,1.0,78.75,1.0,83.0,1.0,60.75,896.6,-1.39,88.36,89.71,89.78,88.26,-1.43,,,,,,,46.75,2004-08-17,44.41,1.5999999999999943,-1.5799999999999983,1.8800000000000026,-1.8800000000000026,-0.45999999999999375,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,-0.01035802747129011,0,1063.5,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,-77.75,0.16666671919641218,1,-0.9000000000000057,,-133.627991,2004-08,44.88363636363636,44.88363636363636,0.020467172140691672,0,0.008859308211655965,0,45.255737
2004-08-09,44.84,43.81,44.98,43.55,100.85,20040809.0,855.0,158.848282,162.221741,186.855225,153.391098,196.059677,nan,0.264462,0.182387,0.300939,0.538043,0.194547,3.450163,0.103353,1063,1107,1.0,64.25,1.0,64.25,1.0,69.25,1.0,62.5,480.07,0.07,88.39,88.36,88.59,88.24,0.03,,,,,,,47.27,2004-08-18,43.95,-0.3999999999999986,0.45999999999999375,1.0200000000000031,-1.0200000000000031,0.8900000000000006,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,0.020250284414107034,0,1064.25,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,-71.0,-0.24713448632122403,1,-0.6400000000000006,,-66.71565199999998,2004-08,44.88363636363636,44.88363636363636,0.021729853945162,0,0.007889088619863364,0,45.43139
2004-08-10,44.52,44.82,45.04,44.2,95.87,20040810.0,948.0,167.724945,250.813004,122.034981,155.105392,170.789017,nan,0.264462,0.182387,0.300939,0.538043,0.194547,3.450163,0.103353,1063,1107,1.0,76.25,1.0,64.5,1.0,78.75,1.0,64.0,603.93,1.13,88.79,88.43,88.8,88.21,0.45,,,,,,,48.7,2004-08-19,44.84,1.0300000000000011,-0.8900000000000006,1.4299999999999997,-1.4299999999999997,-0.3200000000000003,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,-0.007136485280999083,0,1076.25,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,-55.5,0.05588139127623659,1,-1.0,,-13.124970000000019,2004-08,44.88363636363636,44.88363636363636,0.02148417439455123,0,0.011545321734628772,1,45.234234
2004-08-11,44.8,44.52,44.96,43.3,130.5,20040811.0,1042.0,130.340958,177.478699,111.026062,153.842361,157.18573,nan,0.264462,0.182387,0.300939,0.538043,0.194547,3.450163,0.103353,1063,1107,1.0,75.75,1.0,76.25,1.0,77.25,1.0,65.25,682.79,-0.05,88.85,88.79,88.99,88.68,0.07,,,,,,,47.86,2004-08-20,44.52,-0.29999999999999716,0.3200000000000003,0.8399999999999963,-0.8399999999999963,0.27999999999999403,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,0.0062893081761004055,0,1075.75,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,-60.0,-0.222888652609187,1,-0.9000000000000057,,-80.650619,2004-08,44.88363636363636,44.88363636363636,0.021665725491460574,0,0.011527461852381344,1,45.347637
2004-08-12,45.5,44.77,45.75,44.55,101.45,20040812.0,1185.0,125.793701,156.061417,106.92588,153.997055,149.320557,nan,0.264462,0.182387,0.300939,0.538043,0.194547,3.450163,0.103353,1063,1107,1.0,63.75,1.0,75.75,1.0,78.0,1.0,60.0,718.86,-1.12,88.69,88.81,88.94,88.38,-0.18,,,,,,,46.05,2004-08-23,44.8,0.27999999999999403,-0.27999999999999403,1.6600000000000037,-1.6600000000000037,0.7000000000000028,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,0.015625,0,1063.75,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,-76.75,-0.03488739894024717,0,-1.2600000000000051,,-33.05458100000001,2004-08,44.88363636363636,44.88363636363636,0.0205255317750945,0,0.010112110596516101,0,45.43139
2004-08-13,46.58,45.47,46.65,45.3,124.03,20040813.0,1068.0,136.472824,210.263336,87.690193,154.094559,138.675018,nan,0.264462,0.182387,0.300939,0.538043,0.194547,3.450163,0.103353,1063,1107,1.0,66.25,1.0,64.5,1.0,67.75,1.0,60.0,592.11,0.24,87.9,88.81,89.29,87.88,-0.89,,,,,,,45.21,2004-08-24,45.5,0.7299999999999969,-0.7000000000000028,1.2000000000000028,-1.2000000000000028,1.0799999999999983,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,0.023736263736263696,0,1066.25,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,-60.0,0.08489394075463297,1,-2.059999999999988,,-31.25212099999999,2004-08,44.88363636363636,44.88363636363636,0.020990000883333717,0,0.008005284960230686,0,45.457817
2004-08-16,46.05,46.6,46.91,45.95,108.91,20040816.0,890.0,130.269516,207.789642,74.278755,149.736984,119.936066,nan,0.264462,0.182387,0.300939,0.538043,0.194547,3.450163,0.103353,1063,1107,1.0,77.5,1.0,65.5,1.0,80.75,1.0,61.0,627.92,1.06,87.96,87.87,88.18,87.82,0.07,,,,,,,43.47,2004-08-25,46.58,1.1099999999999994,-1.0799999999999983,1.3500000000000014,-1.3500000000000014,-0.5300000000000011,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,-0.011378273937312167,0,1077.5,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,-48.25,-0.045454529467346516,0,-1.7900000000000063,,-0.07144199999999046,2004-08,44.88363636363636,44.88363636363636,0.02217674336842979,0,0.009180121288365218,0,45.234234
2004-08-17,46.75,46.05,46.95,45.63,112.11,20040817.0,973.0,115.752617,101.82029,118.899445,150.524658,112.511452,nan,0.264462,0.182387,0.300939,0.538043,0.194547,3.450163,0.103353,1063,1107,1.0,83.0,1.0,77.25,1.0,87.0,1.0,75.5,593.67,0.51,88.06,87.94,88.22,87.74,0.11,,,,,,,43.1,2004-08-26,46.05,-0.5500000000000043,0.5300000000000011,0.9599999999999937,-0.9599999999999937,0.7000000000000028,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,0.015200868621064068,0,1083.0,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,-32.0,-0.11143742178331273,1,-1.509999999999991,,-10.041083999999998,2004-08,44.88363636363636,44.88363636363636,0.018355634829945924,0,0.008052882807122836,0,45.409885
2004-08-18,47.27,46.75,47.39,46.5,86.31,20040818.0,1043.0,133.391983,189.973419,100.355843,150.440384,112.947311,nan,0.264462,0.182387,0.300939,0.538043,0.194547,3.450163,0.103353,1063,1107,1.0,94.5,1.0,83.0,1.0,96.0,1.0,78.0,717.33,1.06,88.08,88.04,88.33,87.89,0.02,,,,,,,43.18,2004-08-27,46.75,0.7000000000000028,-0.7000000000000028,1.3200000000000003,-1.3200000000000003,0.5200000000000031,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,0.011122994652406515,0,1094.5,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,-23.5,0.15238848552339856,1,-1.6000000000000085,,-3.0808409999999924,2004-08,44.88363636363636,44.88363636363636,0.015251445564717248,0,0.008931084073963902,0,45.451973
2004-08-19,48.7,47.35,48.8,47.2,97.47,20040819.0,1218.0,119.665833,135.565323,131.166855,149.945236,112.071899,nan,0.264462,0.182387,0.300939,0.538043,0.194547,3.450163,0.103353,1063,1107,1.0,91.25,1.0,94.25,1.0,95.5,1.0,85.75,607.18,-0.3,87.79,88.02,88.06,87.69,-0.33,,,,,,,42.28,2004-08-30,47.27,0.5200000000000031,-0.5200000000000031,0.8900000000000006,-0.8900000000000006,1.4299999999999997,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,0.030251745292997567,0,1091.25,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,-19.5,-0.10290086174069402,1,-1.8499999999999943,,-10.603683000000004,2004-08,44.88363636363636,44.88363636363636,0.013260323245940939,0,0.005762827653208204,0,45.833775
2004-08-20,47.86,48.82,49.4,47.6,56.07,20040820.0,1166.0,105.115784,101.960007,99.218834,148.472473,107.592323,nan,0.264462,0.182387,0.300939,0.538043,0.194547,3.450163,0.103353,1063,1107,1.0,98.75,1.0,91.25,1.0,100.5,1.0,87.25,566.07,0.69,88.12,87.76,88.29,87.66,0.38,,,,,,,42.12,2004-08-31,48.7,1.3500000000000014,-1.4299999999999997,1.5999999999999943,-1.5999999999999943,-0.8400000000000034,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,-0.017248459958932316,0,1098.75,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,-14.0,-0.12158900026208819,1,-0.23999999999999488,,-10.636832999999996,2004-08,44.88363636363636,44.88363636363636,0.014628622284212954,0,0.005568912991223543,0,45.562263
2004-08-23,46.05,46.81,47.22,45.95,82.48,20040823.0,878.0,101.867119,105.314804,94.117439,138.970795,103.583794,nan,0.264462,0.182387,0.300939,0.538043,0.194547,3.450163,0.103353,1063,1107,1.0,96.25,1.0,97.5,1.0,101.75,1.0,94.25,547.85,-0.23,89.06,88.15,89.09,88.04,1.07,,,,,,,44.0,2004-09-01,47.86,-0.9600000000000009,0.8400000000000034,1.7999999999999972,-1.7999999999999972,-1.8100000000000023,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,-0.037818637693272095,0,1096.25,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,-17.25,-0.030905586928790862,0,0.6700000000000017,,-31.524864000000008,2004-08,44.88363636363636,44.88363636363636,0.023135897447711558,0,0.005912451100957913,0,45.189217
2004-08-24,45.21,46.0,46.13,44.75,102.52,20040824.0,929.0,110.537781,120.861809,112.670769,139.003174,102.838821,nan,0.264462,0.182387,0.300939,0.538043,0.194547,3.450163,0.103353,1063,1107,1.0,97.5,1.0,96.25,1.0,101.25,1.0,92.25,556.8,0.11,89.46,89.05,89.54,88.93,0.45,,,,,,,44.06,2004-09-02,46.05,-0.7600000000000051,1.8100000000000023,1.269999999999996,-1.269999999999996,-0.8399999999999963,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,-0.018241042345276792,0,1097.5,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,-16.75,0.08511737727656743,1,0.6699999999999875,,-9.128052000000011,2004-08,44.88363636363636,44.88363636363636,0.02463525192533725,0,0.005904315324193014,0,45.24123
